date,event_name,winner_side,team1_name,team2_name,team1_score,team2_score,match_url,map1_team1_startside,map1_team2_startside,map1_round1_winner,map1_round2_winner,map1_round3_winner,map1_round4_winner,map1_round5_winner,map1_round6_winner,map1_round7_winner,map1_round8_winner,map1_round9_winner,map1_round10_winner,map1_round11_winner,map1_round12_winner,map1_round13_winner,map1_round14_winner,map1_round15_winner,map1_round16_winner,map1_round17_winner,map1_round18_winner,map1_round19_winner,map1_round20_winner,map1_round21_winner,map1_round22_winner,map1_round23_winner,map1_round24_winner,map2_team1_startside,map2_team2_startside,map2_round1_winner,map2_round2_winner,map2_round3_winner,map2_round4_winner,map2_round5_winner,map2_round6_winner,map2_round7_winner,map2_round8_winner,map2_round9_winner,map2_round10_winner,map2_round11_winner,map2_round12_winner,map2_round13_winner,map2_round14_winner,map2_round15_winner,map2_round16_winner,map2_round17_winner,map2_round18_winner,map2_round19_winner,map2_round20_winner,map2_round21_winner,map2_round22_winner,map2_round23_winner,map2_round24_winner,map3_team1_startside,map3_team2_startside,map3_round1_winner,map3_round2_winner,map3_round3_winner,map3_round4_winner,map3_round5_winner,map3_round6_winner,map3_round7_winner,map3_round8_winner,map3_round9_winner,map3_round10_winner,map3_round11_winner,map3_round12_winner,map3_round13_winner,map3_round14_winner,map3_round15_winner,map3_round16_winner,map3_round17_winner,map3_round18_winner,map3_round19_winner,map3_round20_winner,map3_round21_winner,map3_round22_winner,map3_round23_winner,map3_round24_winner,map1_winner,map2_winner,map3_winner
2024-09-17T08:00:00Z,CCT Season 2 Europe Series 13 Closed Qualifier,team2,Rhyno,Space,0.0,2.0,https://www.hltv.org/matches/2375908/-,ct,t,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-17T07:30:00Z,CCT Season 2 Europe Series 12,team2,ALTERNATE aTTaX,CPH Wolves,0.0,2.0,https://www.hltv.org/matches/2375826/-,t,ct,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,ct,t,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-17T07:00:00Z,ESL Pro League Season 20,team2,Virtus.pro,HEROIC,0.0,2.0,https://www.hltv.org/matches/2375414/-,ct,t,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-17T07:00:00Z,YaLLa Compass Summer 2024,team1,Monte,EYEBALLERS,2.0,0.0,https://www.hltv.org/matches/2375945/-,ct,t,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-17T06:30:00Z,United21 League Season 19,team1,ECLOT,kONO,2.0,0.0,https://www.hltv.org/matches/2375884/-,ct,t,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team1,team2,ct,t,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-17T06:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,BLEED,Sashi,0.0,2.0,https://www.hltv.org/matches/2375875/-,t,ct,team1,team1,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-17T06:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,GUN5,Into the Breach,0.0,2.0,https://www.hltv.org/matches/2375876/-,t,ct,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-17T05:00:00Z,CCT Season 2 Europe Series 13 Closed Qualifier,team1,QUAZAR,ENCE Academy,2.0,1.0,https://www.hltv.org/matches/2375907/-,ct,t,team1,team1,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team2,team1
2024-09-17T04:00:00Z,European Pro League 2nd Division Season 15,team2,Spirit Academy,NAVI Junior,1.0,2.0,https://www.hltv.org/matches/2375881/-,ct,t,team1,team1,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,t,ct,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,t,ct,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2
2024-09-17T04:30:00Z,CCT Season 2 Europe Series 12,team1,Lynn Vision,Nexus,2.0,0.0,https://www.hltv.org/matches/2375825/-,ct,t,team1,team1,team2,team2,team1,team2,team1,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-16T21:00:00Z,CCT Season 2 North America Series 3,team1,Mythic,InControl,2.0,0.0,https://www.hltv.org/matches/2375755/-,ct,t,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,ct,t,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-16T18:30:00Z,CCT Season 2 North America Series 3,team1,undefined,Phoenix,2.0,0.0,https://www.hltv.org/matches/2375754/-,t,ct,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,ct,t,team1,team1,team2,team1,team2,team1,team1,team2,team2,team1,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-16T13:30:00Z,CCT Season 2 Europe Series 12,team1,Zero Tenacity,ECSTATIC,2.0,1.0,https://www.hltv.org/matches/2375663/-,ct,t,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,ct,t,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,OT
2024-09-16T13:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,WW,CYBERSHOKE,1.0,2.0,https://www.hltv.org/matches/2375874/-,t,ct,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2
2024-09-16T09:50:00Z,FASTCUP CSGORUN Cup Season 1,team1,Nemiga,CYBERSHOKE,2.0,1.0,https://www.hltv.org/matches/2375872/-,t,ct,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,t,ct,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1
2024-09-16T10:30:00Z,CCT Season 2 Europe Series 12,team2,9 Pandas,Permitta,0.0,2.0,https://www.hltv.org/matches/2375662/-,t,ct,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team1,team2,team2,team2,ct,t,team2,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-16T09:35:00Z,United21 League Season 19,team1,kONO,L&G,2.0,0.0,https://www.hltv.org/matches/2375882/-,ct,t,team1,team2,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team1,team1,team2,team1,t,ct,team2,team2,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-16T09:00:00Z,ESEA Advanced Season 50 Europe,team2,Endpoint,FAVBET,0.0,2.0,https://www.hltv.org/matches/2375805/-,t,ct,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-16T07:55:00Z,CCT Season 2 Europe Series 12,team1,Passion UA,EYEBALLERS,2.0,0.0,https://www.hltv.org/matches/2375661/-,ct,t,,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team2,team1,team1,team2,team2,team2,team1,team1,team2,t,ct,,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-16T06:30:00Z,United21 League Season 19,team2,ECLOT,NAVI Junior,1.0,2.0,https://www.hltv.org/matches/2375883/-,ct,t,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,t,ct,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,OT,team2
2024-09-16T06:30:00Z,FASTCUP CSGORUN Cup Season 1,team1,CYBERSHOKE,WW,2.0,1.0,https://www.hltv.org/matches/2375871/-,ct,t,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team1,team1
2024-09-16T07:00:00Z,YaLLa Compass Summer 2024,team2,9INE,Metizport,0.0,2.0,https://www.hltv.org/matches/2375944/-,ct,t,,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,t,ct,,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-16T04:30:00Z,CCT Season 2 Europe Series 12,team1,Insilio,The Suspect,2.0,1.0,https://www.hltv.org/matches/2375660/-,ct,t,,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,t,ct,,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team1,team2,team1,team1,t,ct,,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team1,team1
2024-09-16T06:10:00Z,FASTCUP CSGORUN Cup Season 1,team1,Nemiga,BOGATYRI,2.0,0.0,https://www.hltv.org/matches/2375870/-,ct,t,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-16T04:00:00Z,YaLLa Compass Summer 2024,team2,B8,Sampi,0.0,2.0,https://www.hltv.org/matches/2375943/-,ct,t,,team2,team2,team2,team1,team1,team2,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,t,ct,,team1,team2,team2,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-16T04:00:00Z,European Pro League 2nd Division Season 15,team2,Betclic,NAVI Junior,0.0,2.0,https://www.hltv.org/matches/2375880/-,ct,t,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T21:30:00Z,ESEA Advanced Season 50 North America,team2,Homyno,MIGHT,1.0,2.0,https://www.hltv.org/matches/2375811/-,t,ct,,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,ct,t,,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2
2024-09-15T21:00:00Z,CCT Season 2 North America Series 3,team1,DETONATE,Maximum Ego,2.0,1.0,https://www.hltv.org/matches/2375752/-,t,ct,team2,team2,team2,team1,team2,team2,team1,team2,team1,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1
2024-09-15T21:30:00Z,ESEA Advanced Season 50 North America,team2,Final Form,undefined,0.0,2.0,https://www.hltv.org/matches/2375812/-,t,ct,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T18:00:00Z,ESL Impact Summer 2024 Cash Cup 5 North America,team2,FlyQuest RED,Arf Squad fe,1.0,2.0,https://www.hltv.org/matches/2375900/-,ct,t,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team1,team2,t,ct,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,OT,team2
2024-09-15T18:00:00Z,CCT Season 2 North America Series 3,team1,Limitless,Aether,2.0,0.0,https://www.hltv.org/matches/2375753/-,t,ct,team1,team1,team1,team1,team2,team2,team2,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-15T14:30:00Z,ESEA Advanced Season 50 Europe,team2,FLuffy Gangsters,CPH Wolves,1.0,2.0,https://www.hltv.org/matches/2375804/-,ct,t,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,t,ct,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team1,team2,team2,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2
2024-09-15T13:30:00Z,ESL Pro League Season 20,team2,Liquid,Vitality,1.0,2.0,https://www.hltv.org/matches/2375413/-,t,ct,team1,team1,team1,team2,team1,team1,team2,team2,team1,team1,team2,team2,team1,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,ct,t,team1,team2,team1,team2,team2,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2
2024-09-15T11:55:00Z,CCT Season 2 Europe Series 11,team2,GamerLegion,SINNERS,1.0,2.0,https://www.hltv.org/matches/2375567/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team1,ct,t,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team2,t,ct,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team2,team2,OT,team1,team2
2024-09-15T13:45:00Z,Lenovo LEGION Real Game Cup 2024,team2,Lazer Cats,Passion UA,0.0,2.0,https://www.hltv.org/matches/2375865/-,ct,t,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T12:50:00Z,CCT Season 2 Europe Series 12,team1,CYBERSHOKE,CPH Wolves,2.0,0.0,https://www.hltv.org/matches/2375659/-,ct,t,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,ct,t,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-15T12:00:00Z,ESL Impact Summer 2024 Cash Cup 5 Europe,team1,Spirit fe,Let Her Cook,2.0,0.0,https://www.hltv.org/matches/2375866/-,ct,t,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-15T11:10:00Z,FASTCUP CSGORUN Cup Season 1,team1,9 Pandas,K27,2.0,1.0,https://www.hltv.org/matches/2375869/-,ct,t,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team2,ct,t,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1
2024-09-15T10:30:00Z,Lenovo LEGION Real Game Cup 2024,team2,TNL,Passion UA,1.0,2.0,https://www.hltv.org/matches/2375864/-,t,ct,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team1,team1,team1,team1,t,ct,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,OT,team1,team2
2024-09-15T10:30:00Z,CCT Season 2 Europe Series 12,team2,Lynn Vision,FAVBET,0.0,2.0,https://www.hltv.org/matches/2375658/-,ct,t,team2,team2,team2,team2,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,ct,t,team1,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T10:30:00Z,Winline Insight Season 5,team2,ARCRED,Aurora Young Blud,0.0,2.0,https://www.hltv.org/matches/2375801/-,ct,t,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,ct,t,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team1,team2,team2,team1,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T10:30:00Z,ESL Pro League Season 20,team2,RED Canids,FURIA,0.0,2.0,https://www.hltv.org/matches/2375412/-,t,ct,team2,team2,team1,team1,team2,team1,team1,team1,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T10:30:00Z,Almaty Cyber Games International 2024,team2,DEPO,Lewandownskie,0.0,2.0,https://www.hltv.org/matches/2375862/-,ct,t,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T09:00:00Z,CCT Season 2 Europe Series 11,team2,Insilio,SINNERS,0.0,2.0,https://www.hltv.org/matches/2375566/-,ct,t,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,ct,t,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T07:20:00Z,Tradeit League FE Masters Season 5,team2,Imperial Valkyries,NAVI Javelins,1.0,3.0,https://www.hltv.org/matches/2375635/-,ct,t,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team1,t,ct,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,OT,team2,team1
2024-09-15T09:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,9 Pandas,Johnny Speeds,0.0,2.0,https://www.hltv.org/matches/2375867/-,ct,t,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team2,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T09:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,Spotless,K27,0.0,2.0,https://www.hltv.org/matches/2375868/-,t,ct,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
